-13.01687,131.12178,56.717
-13.01744,131.12172,56.818
-13.01776,131.1217,56.871
-13.01838,131.1217,56.96
-13.01927,131.12178,57.063
-13.01957,131.12184,57.087
-13.02089,131.12215,57.179
-13.02146,131.12226,57.226
-13.02171,131.1223,57.249
-13.02203,131.12233,57.286
-13.02237,131.12235,57.328
-13.0231,131.12234,57.437
-13.02366,131.1223,57.531
-13.02415,131.12222,57.627
-13.025907,131.12184,58.003
-13.029422,131.12107,58.755
-13.032936,131.1203,56.469
-13.03508,131.11983,56.754
-13.03554,131.11972,57.632
-13.0366,131.11942,59.725
-13.03717,131.11921,60.923
-13.03767,131.11901,61.999
-13.03845,131.11864,60.732
-13.040037,131.11778,59.181
-13.043212,131.11605,63.356
-13.046387,131.11432,62.582
-13.049562,131.1126,61.808
-13.052737,131.11087,62.64
-13.055912,131.10914,67.77
-13.059087,131.10741,72.912
-13.06025,131.10678,74.795
-13.06076,131.10656,75.618
-13.06117,131.1064,76.28
-13.06167,131.10625,77.084
-13.06215,131.10614,77.854
-13.06262,131.10607,78.607
-13.064405,131.10586,81.463
-13.067975,131.10544,87.175
-13.071545,131.10502,92.887
-13.07435,131.10469,94.807
-13.0749,131.10464,99.731
-13.0754,131.10463,103.73
-13.07584,131.10465,99.321
-13.07646,131.10471,96.126
-13.0771,131.10483,94.356
-13.0777,131.10499,93.429
-13.07807,131.10512,93.468
-13.07864,131.10535,93.543
-13.07925,131.10565,93.645
-13.080883,131.10642,91.322
-13.084148,131.10796,83.79
-13.08483,131.10828,83.232
-13.08551,131.10858,82.665
-13.08632,131.10888,81.962
-13.08698,131.10908,81.368
-13.08743,131.1092,80.954
-13.08798,131.10933,80.441
-13.08859,131.10944,79.855
-13.08907,131.10951,79.386
-13.0897,131.10958,78.76
-13.09075,131.10962,77.679
-13.09131,131.10962,77.092
-13.0919,131.10959,76.46
-13.09237,131.10955,75.948
-13.094153,131.10932,73.969
-13.097719,131.10887,71.757
-13.101285,131.10842,70.887
-13.10212,131.10831,70.683
-13.10297,131.10824,70.494
-13.10391,131.10823,70.318
-13.105704,131.10833,70.041
-13.10601,131.10835,69.993
-13.107802,131.10849,69.732
-13.10814,131.10851,69.683
-13.1091,131.10854,69.522
-13.10984,131.10851,69.373
-13.11055,131.10846,69.219
-13.11129,131.10836,69.273
-13.11177,131.10827,69.897
-13.11353,131.1079,72.278
-13.11409,131.10778,72.418
-13.11445,131.10773,72.31
-13.116241,131.10758,71.71
-13.119823,131.10729,71.635
-13.123405,131.107,72.312
-13.12653,131.10674,72.902
-13.12757,131.10669,73.077
-13.1288,131.10674,73.213
-13.12986,131.10686,73.281
-13.131634,131.10715,73.339
-13.13207,131.10722,73.354
-13.13308,131.10733,73.421
-13.13413,131.10736,73.546
-13.135924,131.10726,73.852
-13.13674,131.10722,72.502
-13.13773,131.10715,70.46
-13.13853,131.10712,68.849
-13.140324,131.10702,66.391
-13.143912,131.10682,65.45
-13.1475,131.10663,64.51
-13.151089,131.10643,64.091
-13.154677,131.10624,64.907
-13.15606,131.10616,65.222
-13.15733,131.10605,65.498
-13.15794,131.10598,65.625
-13.15865,131.10586,65.76
-13.15985,131.10561,65.974
-13.16056,131.10543,66.091
-13.1614,131.10519,66.22
-13.16202,131.10498,66.216
-13.163703,131.10433,66.048
-13.16683,131.10313,65.736
-13.16749,131.1029,65.677
-13.16865,131.10258,65.602
-13.1692,131.10247,65.579
-13.170976,131.10219,65.53
-13.174527,131.10163,65.432
-13.178079,131.10107,65.334
-13.18053,131.10068,65.267
-13.18159,131.10058,65.259
-13.18213,131.10056,65.265
-13.18307,131.1006,63.908
-13.1836,131.10066,63.013
-13.185372,131.10097,61.589
-13.188916,131.10158,58.74
-13.19086,131.10191,58.464
-13.19241,131.10221,58.847
-13.194186,131.10249,59.361
-13.19565,131.10272,59.785
-13.19612,131.10278,59.937
-13.19772,131.10293,60.518
-13.19881,131.10297,60.986
-13.20001,131.10296,61.564
-13.20099,131.10293,61.811
-13.20219,131.10283,60.636
-13.20304,131.10273,59.811
-13.20375,131.10261,59.132
